player_id,total_playtime_hours,last_login_days_ago,in_app_purchases,churn_status
dce2f023-3fbc-45e7-a399-d7fe63f25408,384,7,5,1
8b3c1785-f4f1-4021-8d5c-494613d64d42,366,110,6,0
5928bcbf-8d7e-42ce-9e64-b2cd3ace8f16,338,45,6,0
f2e5285b-1191-4771-be88-20a139c1fbc3,194,3,6,0
3cc96afb-41f7-4d08-9d36-71592a16f789,310,25,6,1
a5330048-8d5d-4977-9639-1fa71b512012,163,126,7,1
cd2a541b-cb0c-4086-8768-b3288aaa36a4,208,19,2,0
1620cfa9-a505-4db6-ba02-678a17bfb39e,445,6,5,0
c4419374-63f4-4755-bae4-582b1a278f3d,169,19,3,0
c55eb36a-a1eb-495e-9499-c7f3adaf022b,484,21,1,0
7c85833f-12b4-4db9-b28f-0696be367c5b,161,40,8,0
4deb14f2-dfa2-4714-93ba-e80f515d624d,68,36,0,1
9f31bbc7-b67e-45cf-8ac9-fdfd14d7b47a,289,15,4,0
68c3ab32-f221-4b9b-9ace-719b2e1bfaf2,398,7,3,0
1972abe9-dd98-49e8-bc03-a04041e04dd5,277,31,3,0
2524b00c-602c-4e56-af58-c533985537fc,304,16,2,0
e4cab54b-bea1-4f79-b98e-161b730c48df,404,4,3,1
49930cfc-6f22-41bb-a685-89242b7b28ad,384,69,8,1
17a7f676-7f5e-45c8-9c80-626c2d7de89f,392,35,6,0
1bff909c-f92d-4a35-b143-d69375fca44b,135,34,4,0
b1609369-bfe6-4945-9eec-d63e376bb32e,195,51,6,0
57a70728-7edd-4f2e-a077-cad8920c296d,401,22,5,0
61c33283-b78b-41a4-b45c-522eb4947b3f,128,50,1,0
3358a5c6-cf9e-46e1-bbab-a5eb17108d65,33,20,3,0
49be59af-a633-45c1-831c-b782a3b2aa99,176,2,3,1
80675b67-d63a-4bf7-8f32-030e6f3b495f,460,15,3,0
8fb215be-f833-49dd-827a-c415fdb89775,443,20,9,1
f168ae91-b6d0-448c-99fa-c3dd6a63abf6,371,38,2,0
87e7a02b-3a5e-4d74-8857-189a2e428b10,470,3,3,1
2d210ece-a83f-4b2a-9bcb-14fdea357928,375,4,5,0
1363c4a0-6b88-4af7-9e59-c829ae7cea2b,22,9,4,0
65ca0706-6604-4e4e-b324-c1a6c42113dc,238,9,3,0
3023d93c-48cc-4257-afbe-9029bf15ec5e,158,39,3,1
e0429656-017e-45c2-a46b-1a60bcd69abd,38,8,0,0
2e084322-8198-4170-989b-46bbffbb0979,230,30,2,0
4fafd5e6-1558-4c4a-adcf-7b566cec1558,365,20,7,0
89b50d4d-70bb-405d-98c5-885dfa22c247,51,25,4,0
ff3219f2-555f-4712-a38e-255f524a244e,438,54,3,0
6ef5b7d1-3d22-44bc-b0c9-f20747e50616,264,15,11,1
e867aea0-77e6-4572-8ad1-a3547a926a53,283,44,2,0
52477a1a-612b-46b3-aa46-62afa2332ac5,27,16,6,0
d0b52660-5dcd-46dc-9b31-d6213e90385a,226,13,11,0
3bb8e353-78df-4d4b-85bf-b739ed267904,277,95,3,0
b9dee147-4446-4617-8de5-cf5e0127c962,286,6,5,0
0d143bab-d493-40de-81ad-08c400d96ad1,97,2,6,0
4596a69d-ed6f-4a00-bec9-fa661ca072d2,284,44,4,0
3aded8ba-e1b9-4b20-894b-a295cbebe2c2,367,2,3,0
fe546f65-88d1-4d2b-8124-83246e9e448e,448,54,10,1
14cd2acd-5a9c-476a-9cb9-81f677084df6,481,17,2,0
bbe0899d-c0df-4aa4-9f2b-c141593b2e64,453,74,4,0
0ac7c708-d2df-4d4c-bbc7-6cf6d68d6bee,317,38,7,1
638fc82c-7b24-4669-a179-1314a83e8032,304,28,6,0
1350b5bc-f304-426a-bef5-4a16cb653416,147,89,7,0
26d854d8-4d4e-4c3c-ac98-7419e08a9e7f,4,15,5,0
e66a326f-9859-42f9-91bd-165dcb82d266,35,92,7,1
b600affa-1fed-444e-9e1b-ef1207a28c7c,192,4,1,0
de804939-3926-4f9f-bcc4-65d32a80927a,49,19,6,0
d07c7fdb-c343-4c3f-882e-45b9bd4e9456,17,9,5,0
494d78be-cf7c-47c7-986d-68b2ceae7753,172,23,15,0
667e12a8-37ce-43b5-a76e-9b477398205c,220,5,6,0
d0f2db7b-766c-4f6d-90af-2275bef7a7cd,158,55,3,0
d468dd9e-cf02-4993-8e0f-590864296736,477,56,2,0
ed00897b-2319-4c05-a72f-158ad498188c,46,93,5,0
8c8c7e20-df70-46f4-879c-e0c2ec447700,373,5,7,0
9e9b9274-34f6-4a48-92cd-e8a2923f4671,6,29,3,0
d225ce51-ed0f-4ba7-a850-3fb7f01576ad,99,19,3,0
d53f2df2-2b76-44a0-a77b-d978315d5514,380,12,4,0
a2d81f1a-be23-450f-9bf3-5e697550762f,233,12,2,1
8a5f90f7-5484-4989-a25a-d32ac448246f,37,15,3,0
613d55fd-c8d9-4042-9c40-0d7b4ad64ea1,280,36,5,0
9ff48bc7-af3a-4824-9677-9f77473a344e,349,27,7,1
23011ad9-480e-46b5-82c0-7e5929498213,497,18,5,0
abeac347-d6fb-4096-b356-520e630b9ce2,302,2,7,0
b743b626-4b15-402f-90a6-bde68294ded6,181,2,2,0
884a3d2e-fd93-482f-862a-ef87dfd0e492,95,0,6,0
fa9180d9-2fc1-4bc1-a26c-da8a71648e30,99,102,4,1
2d3dd92a-63f3-42e7-911b-25e002839576,188,0,2,1
a76a29b6-7b0e-4288-b8dd-ba95b0805f44,481,3,6,0
5d8fa454-199a-458b-a010-89bff7ada70e,116,11,3,0
981277db-c75d-4655-87c7-e4da5fed3fa3,191,49,3,0
e9f12350-17ed-4cdc-b405-6ad0228089fb,253,98,4,0
eb14f77a-e17d-470f-95ce-4c35898de798,469,46,4,1
47aaee71-aa65-4296-8d49-3df844a0c6a7,416,35,5,1
69d69316-ce61-4433-8bb9-e95a9c803f7a,471,22,4,0
054a10de-0b4d-4430-860f-7f3fcc6231c1,161,2,6,0
3d47c51e-05b4-4f4a-9a16-87968cf16820,256,95,4,0
b54c1ce3-6a52-40c3-844c-d50c2ce2a9eb,323,42,7,0
c0df0f30-afbd-4566-a22d-ff95a91d20c4,128,30,9,1
5cba8eb8-50f0-498b-b1ba-66cf2ca76c8b,18,42,3,0
5a31d0e7-5a03-4fc3-aa7d-da06c59f35e7,281,38,4,1
d9279862-8991-41f3-aa5a-6ffdbc1d891b,490,30,3,0
11b79030-d40b-4081-9531-527c1e40415b,223,118,4,0
fa4eae47-5bd1-46b9-932a-328009b96266,54,70,5,0
3f8775aa-cd91-4d64-97b0-9d267d62ff49,58,31,2,0
cb3c16d6-20cd-4877-8faf-d584f33c94c1,323,35,5,0
92edcac1-0de7-454d-946b-81e6a5feefb4,360,1,10,1
7168312c-4361-45e3-af23-3e7fd9b430b2,174,33,5,0
5098d091-f158-49dc-99de-5f2deaf9baf3,280,1,5,0
06daeb29-8671-4589-ad28-5af566d3aca2,114,26,7,0
4caa3eb7-42d1-47dd-ac18-c8664a67ee7a,288,220,5,0
df7fbab5-2bbf-4036-ad96-50e65676c1cf,431,24,7,0
b6493da0-2330-4ab9-9a10-eeaaa8e912f5,342,19,3,1
1fb4c14f-2532-4c32-871d-d01b701c3e70,151,11,3,0
dc2d0a0c-1fc4-469d-9762-2bc5e11a8cb3,450,3,6,0
7477ad48-30ca-44ae-b88f-8227a9ce9ae0,127,39,4,0
362cd37b-a648-4a74-92fc-eff682d84350,155,6,4,0
71f61216-958e-4ac5-9b33-d70652f8c1aa,490,3,2,0
2dca48da-72db-41ed-8609-1616d74c5eda,386,16,2,0
5733b0b6-b919-4a45-987a-7dcc3e46b119,474,47,3,0
d223947a-3e30-41a5-8fd1-1e2028bdfd35,273,41,4,0
7ab58f2e-f130-4d85-9561-8ea200330105,104,1,6,0
375d5d99-a8ae-47d6-8d84-211462ae589e,417,18,4,0
32c6149c-ca1d-45e6-983c-98a671ca22ab,393,22,5,1
b520589d-b362-4749-add2-989a9ba6ea84,299,31,4,0
275f1795-2b2d-4930-bbf1-093e4e2ebb73,246,31,5,0
1880ed3e-e470-4014-a8ad-ab43d98ef6bb,176,13,8,0
da58b314-a647-4199-aa41-0e20722db3bb,39,24,4,0
9d78150a-e123-43ae-a02f-888fe289142a,477,19,2,1
fe7bff3d-f523-42d7-8628-e5dccf62819d,170,64,2,1
02318937-9b37-4be4-aadb-6816baf3a7c7,247,22,3,0
d49c099e-1188-48fa-8a8d-41c86a8b0ff6,26,17,6,0
676884df-3a54-4508-94fa-6a2762b49911,355,15,4,0
9e032a5c-7031-44be-8c4b-6aa68a01517f,306,25,3,0
0bb5d07b-38a9-46f4-b3f0-c0bbdbe317a1,409,48,4,0
79f9dd42-7e0a-410a-a580-22c49d903bf5,408,23,3,1
d8d2d76c-5798-43f3-a97a-9dad2f1877a2,13,32,8,1
ec2aba44-d20c-4328-8d63-51b42836cdf5,316,40,4,1
03ed1a1c-8e41-476f-bad4-3d15cf81edff,391,22,8,1
c02912d5-4215-4cd1-8843-c3433a19de52,313,16,4,0
fc3d95ce-0297-47e8-bef5-8ef6b0fb97c5,36,62,4,0
3df03a7f-b401-46ab-a157-8f919c531fe0,173,16,1,0
c9745441-ed4d-4fff-9f24-7a4507cdce8d,20,18,3,0
1dde8536-b924-4588-85d0-5934e7e86628,321,139,8,0
5183964a-74ad-4010-a86e-4c4ae298c7a5,264,0,6,1
9441d9cc-e9a0-4c84-a79c-3d12d46c9333,494,6,6,1
d0536411-e6d4-4755-aff2-5099fe41e7aa,400,14,9,1
6f9d9a72-71c7-442e-ad2b-90d897f7eabe,142,80,4,1
b2e038ca-d99b-4212-b2b3-52469a7f79d6,460,2,3,1
4b63015e-7995-41cb-bd5b-7c1a1a961a10,371,0,8,0
b1ac3085-91fc-42a9-8d0d-64799c47207f,471,1,3,1
7ed3e0f6-2ddb-4351-b506-18192f8a4b22,143,2,2,0
9a61a9ca-7eb1-4eda-ae39-0cbf0d583ce3,92,1,2,0
a418ba34-3fb7-44d8-9625-d32cb6405e26,354,19,7,1
531aa0e5-893f-4810-90de-4820040ea0a9,322,26,5,1
ed0ac974-eb8a-45ef-bb03-04df47ecd5c9,288,9,6,0
9df4fd6e-8482-406d-bea5-d3049a96efd7,215,15,5,0
ca053995-a85b-4fcc-b809-a6ac87717920,447,2,9,0
05c4b435-9e31-45b1-b3f8-08850d97e4d4,342,12,4,0
48ad8035-daff-437d-99ae-1b1a52f0cc46,51,22,5,1
f3f37348-db73-44e3-923a-0bfb427d0b40,153,39,7,0
cb1b6082-dffa-44e8-9f52-bc47de186cc4,186,0,3,0
3404759c-b5f0-4df7-b083-48af4df3b74d,63,18,8,0
0f4cc91f-6b15-4d18-89e2-5fad0161bea9,190,10,5,0
df02e6ff-43cc-4f15-b3d3-6535b30663b6,125,57,5,0
fc8c8b08-8bad-475f-ac1a-1f203ff4c097,150,37,2,1
d8ae04fb-aef6-4996-8bbb-c3722626ecf5,314,26,8,0
ab6a9793-4537-4b9d-a09a-ff02df759278,58,9,9,0
ee98dfb2-bea1-48e7-8f77-27831da1b8ea,342,72,3,0
283f4b28-b345-4190-b094-b7915e902569,305,1,4,0
313d5275-6bb6-4ebe-af68-2727f70bab5f,180,3,4,1
20171a75-cbee-4811-bf3f-b8104064300e,170,14,4,0
c64c59f2-f5fa-4de0-a44e-e49fb9810730,326,3,9,1
620cffa6-dea2-4bf9-a478-e7d3d11cbaf7,271,93,5,0
6ec8d961-e9cc-4948-8a79-f2834877529b,54,47,6,0
348ca242-2754-4706-8c9c-4ce1ca1f0ada,491,8,7,0
24dc770f-2329-41ee-a3fa-d0263c2bb8f2,444,26,11,0
185e6dda-1799-4bd2-bbea-8410fe01920e,101,121,10,1
1e34eedf-3ff0-4dbb-b7eb-6c0401b938ed,481,64,7,0
d27aaffd-7ebf-4124-b30f-0116781c7f5c,264,27,4,0
8f658822-46d0-44d1-a3ce-4d92c15c3823,53,70,5,0
94bb882b-101e-4a48-8dfd-062924e6f83e,60,135,4,0
721df351-97f6-465d-afb9-f3321b464721,492,40,5,1
314c0e9a-cac4-469a-bb1c-abe7257b7543,108,2,6,0
83378da5-ea2f-4445-9608-2c73c602cc32,5,15,6,0
0dbba0b1-7a7e-40c4-a7d4-1f955f76f4ff,103,54,0,1
1e46b9d9-2c74-484f-91e8-4c5ac95b3ba1,196,7,4,0
9af64c9e-1b28-49e0-9869-f56d082bb461,262,53,4,0
e8aa941b-e0e7-4da0-866d-b446dfb049ec,365,3,7,0
ec14d1a3-d66f-4127-8edd-52c0914deddf,480,1,9,0
f818b66c-3a89-43f6-a027-23b8902cc07f,372,14,3,0
acb19ab5-81c0-4706-bb3b-d17643d02b18,350,1,3,0
5db21bc5-5e15-4486-8d99-4e92267eff93,47,94,4,0
1271971a-5fc7-4900-9305-4d7c6f0823fd,355,52,3,1
98309853-6349-4570-b76a-7aed43d19d40,311,48,5,0
6832224a-6bca-447c-8811-4a833914b162,424,29,7,0
d4c88313-5c57-43c0-812c-c084507f5d8b,308,7,2,0
d6e17c6f-42a7-431d-95c1-923ee1861b35,144,21,8,1
fa1354f7-9292-439d-b96a-1fd629a6aada,269,27,5,0
971340d2-67d0-4872-baad-c67cbc287ee5,370,22,6,0
87a84062-f81c-4ae5-b7b9-f4e872be5c9b,124,9,4,0
84d76da5-87ad-4f91-9624-95b9a19efb38,106,21,5,0
7f1c7d13-1ba8-4d39-8d3b-5c2c36fab819,158,20,9,1
3d6fed76-c414-4bd9-9f7f-8bc63cb38a7f,147,168,3,0
ef7363eb-1dc9-4878-96c1-c58d0b5bf29a,145,68,4,0
21223346-52b1-4fe8-ae85-c72fff677e20,120,18,5,0
7e517cd7-c34b-4001-898c-31485623fe34,319,29,4,0
3d20fcbe-457d-4a34-8b70-d27fb7f17b59,275,41,3,1
d9d5ccef-2607-4bec-9fe3-fb815f87eb8f,92,1,9,0
4539eead-d735-4448-82cc-e832c10bf1d8,58,67,4,0
d511385d-da49-4e38-82d2-eccb6823f637,439,59,5,0
10475317-84e3-40ec-b62d-74e015fc19b6,346,18,4,0
4048e835-03c2-4073-b9d9-2516f86aa3ef,229,14,5,0
43b40fc5-c03a-405b-8727-10a30a5efad0,474,9,5,0
660edb28-6e03-44ec-a0d3-bae8a0354d1c,117,19,9,0
0e309aaa-d64a-4fe0-8b5e-494cb4273357,318,1,5,0
b038a9b7-e364-4035-b876-625673e3da0c,279,57,8,0
c5b81272-b89b-4a47-89e2-587ace18bc30,127,1,5,0
5abff570-7605-4662-a062-375e5da469df,393,11,2,1
0a060f57-3613-40e4-a587-4336a71e4214,396,80,3,1
a491e2d9-b67b-4065-86de-cd5463e10772,129,39,2,0
0bbaee4e-0798-4863-bc16-0e1d3a41f2c8,58,9,5,0
ab30b75d-6ae8-432c-9de9-6b1d2698fcca,122,8,3,0
03f64cd3-454f-4dc6-b907-f448972c34ef,1,0,3,1
0ecd7704-87e0-4d1a-aa55-eff2b5f65049,239,35,6,1
7f2a1fda-1f05-4fe3-ad94-376f3c7bac54,290,1,6,1
f4d67390-5748-49e7-a459-caf4cbbefd15,96,22,6,1
d4f0727c-4638-4c9e-9bfd-4e57cdfa912c,126,98,5,0
2bbf5dea-6fbf-4994-afb1-10efe95ded44,118,3,4,1
dbaf6f5a-052f-49be-a42e-7334b34b6f3e,48,67,2,0
39121774-d000-4d64-a8bd-9ba3c2000ad6,89,142,6,0
f5378844-2dce-4280-9032-11cd39a6d975,488,1,5,0
f6588346-9c90-4129-a4ed-33d3ec43cb8e,237,64,4,1
5a782724-a17b-4231-81aa-6679aa8633aa,373,21,4,1
5a8059dd-e60b-4099-b7cc-920d49a40989,385,71,4,0
5de05d29-b224-41a2-9290-58b7e4debd5e,272,25,7,0
a6ee8646-0482-401a-a079-97e677e2c091,189,32,4,1
95e7f557-9df1-461a-9402-8459dfb84233,487,23,5,0
ae63a078-beb0-4aac-917b-8083beaf25c9,192,59,4,0
325f3373-9d7f-4117-afa4-67942fe4f888,447,39,3,0
3b0c160b-7fa5-4812-97b1-3d7bd013514a,69,22,6,0
7bf48cab-779d-4211-9b99-7e04cbbe7d58,278,60,7,0
4a507141-f6cc-4c12-bda2-5d6b71ce775b,349,8,8,0
a07afec7-296e-4128-bdcc-68a5130340fa,247,5,3,1
40fa6f45-ea55-4cc9-b765-4c16475f3071,451,5,3,0
2bbd434f-510f-4b60-9f8b-c2cd6b29b30a,76,12,6,1
90872171-cde0-44f1-9491-9ad92bdee1d5,154,8,3,0
ad4aae83-7ceb-42c6-bd93-422ad919fa5f,144,79,3,0
6377c4d6-c6f3-4e73-8558-05881b0fbc58,435,3,3,0
d799c03d-6a2e-4866-b2fb-4733f3d8339e,485,36,4,0
14db48e7-22f7-4203-b938-aee313decd90,86,6,4,1
997379f5-fb24-4950-8708-4a9813caf99b,185,64,1,0
7e5dc6e3-81e5-4991-b97b-f60390719d9b,285,97,5,0
59fd65e3-a75a-4b2f-922e-cdfc89679d59,462,18,10,0
ee8a9509-f4ca-4fef-b0c4-fdc876a204e9,220,63,4,1
33c02a16-a391-4bdc-9ba5-0acb5e9aee73,69,0,9,0
249d9f1d-1bfc-4d55-b71b-0821c718f054,47,51,2,0
095937e5-a4c1-476d-9889-6ecb0f5480a6,497,7,5,0
693e1fec-fe26-493e-9940-722b04a84e82,94,71,9,1
cca6e232-89ae-4dd5-bf61-356da36e741c,238,0,8,0
c331404e-7166-4391-9d49-3fc764fdc1c3,446,24,2,0
09dfe562-3c66-442b-a031-c36dfd60e8db,453,42,3,0
2494f436-2f2a-4b79-b578-d5494d2d08bb,204,8,3,0
ddb490ae-71aa-4412-91a7-d2e70ef0ef8c,400,6,4,0
aa949c89-1731-49a1-8499-8008e841929e,218,2,2,0
74ea3a11-0267-4a8c-b90a-5365e80aa364,474,11,6,0
30734bc3-2554-4071-854d-bb22ecf8da0f,432,24,2,0
c5eba014-074c-42ff-b8b7-c2e2047c4528,341,3,6,0
b9ae4a2c-65b8-4fb8-bde1-4f9f9bc9f747,39,14,5,0
ae5e94ea-f24d-4a2c-b29e-6b1bc4cd5af4,100,0,6,1
8189ccb3-01f1-4017-8966-46f3c69edfca,289,51,4,1
c1226665-0980-4da1-8446-ca7a62a0b03f,254,4,3,0
463d2db8-5920-4c16-b307-e6c0df9d9cd1,222,9,3,1
f0233333-2986-4564-8340-fe6fecb80a49,357,0,2,0
7382c85b-62f5-4275-9f8f-44a6ca446310,23,16,7,1
0d34d793-d4ca-48d0-847e-b5740f26a8af,250,55,3,0
38f7243a-c95c-4631-ad19-917231c76885,10,14,7,0
260c2dc8-6e83-485c-a9f3-af239aa7867e,246,5,3,0
5cd3e974-e6d2-49fa-92ff-03cdc556e97e,325,42,4,1
855c6f05-9d5f-4ad9-8271-cfb31662e3a2,100,46,4,0
c57f2417-3d53-4cd0-ab40-b7cd4e3fd9f1,290,5,6,0
62a73ac6-81a8-4b7c-a012-e9db53dd02f1,180,44,4,0
621199af-738a-49b4-9d3f-1be97feab344,223,88,2,0
e28c2cb5-bbaa-420e-9be9-66cbbd4562eb,394,5,5,0
585da966-b6d6-4396-976a-1cb9a2e4541a,250,44,5,0
6c5335cc-bacd-446e-8d66-e6643cd8439e,147,36,4,0
ddc0d28c-d46e-41fe-bd16-7164a1ebfb15,442,19,6,1
827e0f14-30e5-425c-8cda-d81ec92487f9,96,1,5,0
8e3e372e-8927-4dcb-95cb-e40fe65ea2d3,257,2,2,0
f4ebc0dd-c7e6-4cc7-a5e6-d7ad2bf80c85,325,57,4,0
28ddce96-e070-4024-b548-a6d2cda6ffd0,493,138,4,0
9ade50a5-7fde-495d-93a4-1ab6f03fd723,4,33,6,1
b1ea3ba6-68aa-419e-b55a-4b7e5076aa7e,16,17,6,1
681fa515-bf12-411e-91ec-0e54116103d6,280,31,6,0
1731078d-9e7a-4303-b913-e5d42450c99d,336,27,5,1
d3574699-5f1a-4889-af02-e8a3f3be3c5b,247,14,6,1
231a19bb-a4d4-46b8-9422-dcef0ca6ef31,258,2,4,1
6327ed41-dfac-4562-bb48-69756683a3d5,497,51,8,0
83c3c5f8-abc4-4be0-870a-4d62bf2008ec,476,13,6,0
5f2d4cb0-9f0f-4576-b4f3-ec74965873b5,384,51,2,0
0fd6ac0e-0b53-4d98-ae56-02bbce7f6b21,160,8,5,0
d6777cc0-e04a-494e-a73b-70ad31866a94,475,0,5,0
3258a59c-4115-40a7-80d0-2d2edb66524d,340,5,9,1
873be77a-d244-444b-9243-efbf35da1bc2,152,18,7,0
ba7c4257-14e9-431b-849b-9be04e20e133,396,86,3,0
bdad2f7d-a03f-4c47-8742-98488cf30a0d,178,3,9,0
b4242147-d434-4721-bf9d-bbe14a219618,163,57,6,0
7849b1e1-cc40-41e0-9776-77f98b3ffcce,380,22,3,0
f53cd093-eb2d-464b-ba09-4c206e9f426c,33,52,8,1
cd276155-0c3d-4f62-acb1-e21efb782491,417,10,4,0
a8bf88be-001f-4403-a01a-521002191773,445,54,7,1
d5b821cb-84f2-4b0c-a9b4-76766f927ad2,179,44,10,1
20188da3-83cb-4a94-bcfe-b0a8b37322a1,427,7,6,0
640325eb-d907-45b8-b615-f0429944d661,101,4,6,1
4d01d95c-c605-4ad9-9853-f15e1629439e,268,60,3,0
a937aea5-cf0d-4aef-a091-fcf2d7011b43,323,99,4,0
0c347399-7e6f-4113-b5ea-fe1b59eb5635,65,0,2,0
832d0910-7a25-4629-88d1-dcbeff262e55,417,39,6,0
ca93ea6c-607d-434d-9f41-012e9b814606,168,72,6,1
6bb4aca6-c2ae-4c97-ae85-35bcea3e9132,330,58,5,0
d8c9a189-ff4f-4806-9ab0-a5eedbf43cd3,43,100,5,0
8bac9433-e035-49bd-8555-8fab5855b4a8,44,42,5,0
96d48a5f-7596-426f-95d4-8eb5c1c505d1,285,17,5,0
b1f6d70b-6fe3-478a-9179-fc126fb1a30f,397,11,5,0
a7a8f079-6a9a-4cc2-9be2-c2fab95eb87e,12,11,2,1
e8c59ff8-66e7-41e4-beb7-5ad29bb456d0,95,38,3,0
3df1d4da-9909-4feb-a8cd-972c010544c3,302,41,1,0
a3f99588-5a0e-4f6a-936b-2c0d6434c388,386,6,3,0
2105c82f-9c91-4830-b8a0-5c26d7750c39,253,60,3,0
9d6a97fe-3485-4e8d-adf7-e34bd528916d,499,37,5,0
68dce2d8-e184-47ba-bb24-3c9167593227,242,24,6,1
da38ef5d-c9f6-4936-ad21-5a299da20a4e,35,19,5,0
b69cfe14-d244-4353-8af2-0785979a14a8,215,23,4,0
798ef77c-036b-4e7b-b128-0f7fcea90122,337,5,5,0
378344ef-21f7-4956-b332-47d309eb4a5a,90,6,6,0
e8cbc532-f48b-435a-bed0-a536814831c3,264,2,3,0
77a5ced4-23a8-4f85-963e-3bf3181eabd8,93,5,1,0
63da5208-6091-4aae-a29f-0dc4a26487e6,410,18,3,0
1d47e5e8-bfee-4fff-a7eb-b33c1fc92743,458,22,5,1
318a5381-ca08-47c4-90a8-eba969910c52,90,0,5,0
583886f5-be22-4063-9d46-ed527754f815,418,47,4,0
37929877-2b45-418f-a880-12a7cd1fe45d,115,10,3,0
1899e3f5-b4d2-4cc8-a724-eb746e80ca8d,105,72,5,0
43714f25-24ee-445f-9b37-a8747b4fcc89,391,102,4,1
a764e212-f995-4ab6-9085-b981177e9410,196,6,5,0
70db7577-3277-44ef-a2ad-c07711e0387e,314,18,9,0
76e260be-3e1a-4b9d-8b3a-6113f3c4def4,114,0,3,0
1126402a-4789-49cf-a262-ebd2ea5b0aca,493,27,6,1
6bad9557-5c32-4a43-871b-0364544fd8b6,75,28,3,0
6b0963df-de8b-483d-97df-657b23705223,413,8,8,0
54a1e3f2-6070-4de1-9553-8096629c44d3,376,24,5,0
51b90059-de74-4d36-9fd3-f0e7a4f78a67,420,7,5,0
1be0ae4a-2303-49dc-8603-44ac2dcdb9b7,217,5,3,0
ab94cc09-7715-4d93-8a8d-64bd933cb246,277,31,5,0
0e455582-4fe8-4f8b-85ee-f967e0440e70,249,11,2,1
7c9a641f-f69f-4fa4-ac65-4b4b829c50e5,164,26,4,0
1eca962a-4d4e-4da5-94de-a83ae0cbb130,394,17,8,0
bead8f04-a584-419b-bd7c-2ee76a6867ac,357,124,4,1
155402e1-124b-4cec-b257-b9a9a0e37323,457,4,6,0
4b51380f-2046-494d-ae30-e3008a46008e,408,18,8,1
b7b8f6a0-c9d2-4052-a8ca-05ed1c063170,192,34,2,0
4b6da334-3ab9-4b28-b815-11cf1e9a7aa7,227,15,3,0
7f77ec16-62cd-49c4-b7e9-7852714b09d6,177,110,7,0
4b98fe19-b26e-41e7-bd67-b54910e205e6,99,38,4,0
51491c9d-f37a-4fa9-a96d-ed94a4b66c3c,496,32,8,0
5386d571-ca65-4d3d-ad86-06630f750d7f,36,42,4,1
c1c539a0-01b1-40bc-91d4-f984d3a8536e,466,91,4,1
fa284c06-bdda-42ad-aef3-62524c46bd72,497,71,4,0
8c28b5dd-8068-4425-bf6c-0023a252b13f,487,38,6,0
8cc5d080-9e5f-40ef-97f4-17b857a57a4b,96,41,7,0
3f62062a-53d4-418b-bc12-9f0267e10851,152,4,2,1
f275cc64-d1ed-4e3d-b6ce-8f52420a9ec5,151,3,5,0
89b04878-462f-4bff-8533-685fc3f70787,190,25,5,0
db9335a3-c3ed-44e1-9e25-8e38fec9f152,224,0,5,0
5667c11f-4eaf-4e5f-8df2-93a4892baae3,37,19,4,0
43238179-f567-46fa-a641-593bd34d82c6,268,7,6,1
82e2c0ba-2f74-4061-bd5d-e15671387ce2,369,12,4,0
f828bf01-509e-4dcc-b117-ab5baa3fcd41,183,44,5,0
e95a4e64-15ad-4c72-9299-c114b07de85b,13,85,4,0
9fddec8e-94f4-4540-85a6-1569b4f573b9,279,2,3,0
ae14e9c0-957a-4cfa-97fe-6a35413a4b71,217,22,3,0
11ad6f2b-98b9-4bb5-89d5-9dc95af50173,355,64,4,0
4983c602-441d-4adc-baf3-e0f2bedbcbb8,361,2,3,0
b3fe7933-410e-4d0c-a5a4-07018e86c7a3,286,52,7,0
7779fccc-3d38-4db3-9fb2-6eb14de9eeec,273,13,7,0
0ff87a3b-96f3-4003-ae06-a8e63f705d0d,369,11,6,0
cb3f37b0-d8f2-4349-8131-2b1bbf279b70,62,113,5,1
f24ecc7a-c668-46f8-97a5-aa0b6f956b1d,84,6,4,0
a10b7549-5895-41d7-a020-244c8afa13e2,368,35,4,0
d64972ea-36dc-4a59-a8b5-8451a474eea4,217,51,7,0
27343b99-acc1-48d1-92b8-a2429f06fbc2,342,1,6,0
e88ce80f-a8ea-4714-858f-d61d273c5819,397,33,3,0
90f7e64c-983b-43b0-8516-6b209e6dc3ac,187,90,4,1
4b6ef55c-c338-472d-b7be-befa271cce1e,19,3,4,0
af170e8c-a1e6-4a3e-89f1-9a769d300048,177,67,4,0
b041d901-d84c-4711-8776-9fb40b368b75,100,27,7,1
caeb6828-f53e-4ec8-95ae-8f10b4809e61,396,28,6,0
1862ac96-8638-4897-a3a3-dd7813e84a08,445,28,7,1
b6dd5207-9a18-42f6-9f8c-9164b406d10e,233,10,3,0
f111174d-ada7-44df-ae04-ae4d26afa57d,403,82,5,1
d1f00153-b955-4798-bd7e-315c8e6bb94d,76,88,5,1
2cfd0a28-5698-42bd-a1f8-e3fc1836d5b3,265,29,4,1
4f6e3392-531c-4b2e-8d18-85f96475a636,455,45,5,1
068d3d3b-f654-4372-805f-6abbdbbf475c,284,28,2,1
11a19679-5de8-4895-980b-a80829bbdecb,206,19,6,0
38eb9cff-633d-495e-adbc-ee16c6dddf93,223,32,2,0
33448318-18d2-4d81-aa80-d0a91e421e0a,384,24,3,0
07843fb8-6caa-4a64-bdf6-f50c5c1626a3,52,27,3,0
57dc38b3-46a8-4427-8123-fb5e995ed563,339,45,5,1
